t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
11.06,1.4975998696402717e-19,0.20047672014900128,-2.2591209833915462e-20,2.0992416397039714e-20,5.9332077168888134e-21,0.00016418408507398076,2.9001002078770733e-22,-4.3581604024214086e-23,0.0,0.2,0.0,0.0,-5.85779712519265e-21,-3.173486710464368e-05,1.0812253023348723e-21,-1.0901810938366067e-22,-4.787119789815541e-21,2.5793576604876234e-05,1.5813890302385088e-21,5.360415508525264e-23,-4.787119789815541e-21,2.5793576604876234e-05,1.5813890302385088e-21,5.360415508525264e-23
11.08,1.4987500428821193e-19,0.20047995320526887,-2.2585102005796237e-20,2.099153666574206e-20,5.7508662092376514e-21,0.00016165281338006532,3.053914059612875e-22,-4.398656488270847e-23,0.0,0.2,0.0,0.0,-5.865567684372431e-21,-3.174114813596959e-05,1.0865097737318083e-21,-1.0441680794429069e-22,-4.793469423353091e-21,2.5798681723549905e-05,1.5891180438674699e-21,5.1341697248252653e-23,-4.793469423353091e-21,2.5798681723549905e-05,1.5891180438674699e-21,5.1341697248252653e-23
11.1,1.4998641175231429e-19,0.20048313621839048,-2.2578691058566276e-20,2.0990651005688878e-20,5.5703732051181345e-21,0.00015915065607968192,3.205473614981141e-22,-4.4283002659070725e-23,0.0,0.2,0.0,0.0,-5.873118989597182e-21,-3.17474463602729e-05,1.0916992741911886e-21,-9.980480415528837e-23,-4.799639898275714e-21,2.580380081639206e-05,1.5967081539778787e-21,4.9073977070778117e-23,-4.799639898275714e-21,2.580380081639206e-05,1.5967081539778787e-21,4.9073977070778117e-23
11.120000000000001,1.5009424600782635e-19,0.20048626976392075,-2.2571981441749043e-20,2.0989761503203783e-20,5.391712775603359e-21,0.00015667727651371842,3.3548084086164603e-22,-4.4475124254746834e-23,0.0,0.2,0.0,0.0,-5.880454409341159e-21,-3.175373165516249e-05,1.0967952641304745e-21,-9.518537459201157e-23,-4.805633966598497e-21,2.5808909400419976e-05,1.6041614965613252e-21,4.680260564345081e-23,-4.805633966598497e-21,2.5808909400419976e-05,1.6041614965613252e-21,4.680260564345081e-23
11.14,1.5019854338981494e-19,0.20048935441077104,-2.256497754648617e-20,2.0988870162589294e-20,5.2148690994297645e-21,0.00015423234251443215,3.501947631437183e-22,-4.4567030724453965e-23,0.0,0.2,0.0,0.0,-5.887577242195784e-21,-3.175997552929636e-05,1.1017991764058372e-21,-9.056166655993181e-23,-4.8114543232592194e-21,2.5813984318340765e-05,1.6114801672985402e-21,4.452913049494783e-23,-4.8114543232592194e-21,2.5813984318340765e-05,1.6114801672985402e-21,4.452913049494783e-23
11.16,1.5029933991907917e-19,0.20049239072129746,-2.2557683706221105e-20,2.098797890820924e-20,5.039826463211927e-21,0.00015181552632094675,3.6469201325324287e-22,-4.4562719002703484e-23,0.0,0.2,0.0,0.0,-5.894490718916097e-21,-3.176615104975389e-05,1.1067124169932953e-21,-8.593670263459273e-23,-4.817103607789369e-21,2.5819003679520726e-05,1.6186662225556177e-21,4.225503782429717e-23,-4.817103607789369e-21,2.5819003679520726e-05,1.6186662225556177e-21,4.225503782429717e-23
11.18,1.5039667130431145e-19,0.2004953792513874,-2.2550104197378814e-20,2.0987089586536224e-20,4.866569261614064e-21,0.00014942650449717787,3.7897544211447034e-22,-4.44660836507891e-23,0.0,0.2,0.0,0.0,-5.901198004395849e-21,-3.177223277247437e-05,1.1115363656493644e-21,-8.131338502633315e-23,-4.822584405926894e-21,2.5823946803446947e-05,1.625721680350277e-21,3.998175464701002e-23,-4.822584405926894e-21,2.5823946803446947e-05,1.625721680350277e-21,3.998175464701002e-23
11.200000000000001,1.5049057294426105e-19,0.20049832055054445,-2.254224324004133e-20,2.0986203968163827e-20,4.695081997480151e-21,0.00014706495785209796,3.9304786687419644e-22,-4.4280918619901705e-23,0.0,0.2,0.0,0.0,-5.907702199573862e-21,-3.1778196675717914e-05,1.1162723765514043e-21,-7.669449977653929e-23,-4.827899251172854e-21,2.5828794165645414e-05,1.6326485212884262e-21,3.7710650858376126e-23,-4.827899251172854e-21,2.5828794165645414e-05,1.6326485212884262e-21,3.7710650858376126e-23
11.22,1.5058107992989953e-19,0.2005012151619717,-2.2534104998618982e-20,2.09853237497833e-20,4.525349281924486e-21,0.00014473057136225314,4.0691207111731494e-22,-4.4010919026344544e-23,0.0,0.2,0.0,0.0,-5.914006343273839e-21,-3.1784020096438056e-05,1.1209217789185502e-21,-7.208272079267269e-23,-4.833050626293728e-21,2.5833527345965725e-05,1.63944868947233e-21,3.544304121748517e-23,-4.833050626293728e-21,2.5833527345965725e-05,1.63944868947233e-21,3.544304121748517e-23
11.24,1.5066822704658723e-19,0.20050406362265363,-2.252569358251718e-20,2.09844505561246e-20,4.357355834384454e-21,0.0001424230340964475,4.20570805090149e-22,-4.3659682935131286e-23,0.0,0.2,0.0,0.0,-5.920113413982059e-21,-3.178968166923132e-05,1.1254858776141803e-21,-6.748061373147456e-23,-4.83804096477302e-21,2.58381289789603e-05,1.6461240933817735e-21,3.318018725659659e-23,-4.83804096477302e-21,2.58381289789603e-05,1.6461240933817735e-21,3.318018725659659e-23
