t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
18.76,-2.6165213441516315e-20,-5.6179191887529664e-21,0.20034231986496953,-7.60697298267675e-21,1.757928283684538e-21,3.6782386973812816e-22,-2.6518292532892318e-05,-5.444527966631685e-22,0.0,0.0,0.2,0.0,8.788025875927906e-22,1.9544467163331478e-22,-2.6517608662700045e-05,-1.0022254113693666e-21,7.18095007335395e-22,-1.5885420579092695e-22,-3.8784382271479337e-05,4.927937815575122e-22,7.18095007335395e-22,-1.5885420579092695e-22,-3.8784382271479337e-05,4.927937815575122e-22
18.78,-2.6130089862557604e-20,-5.6105695119229985e-21,0.20034179030939853,-7.617819336924049e-21,1.7561789479355344e-21,3.6748384149839775e-22,-2.6477778550618818e-05,-5.423177123649145e-22,0.0,0.0,0.2,0.0,8.776327203241993e-22,1.951959244685842e-22,-2.6476673949030896e-05,-9.98105122577214e-22,7.171390749602734e-22,-1.5865202819782196e-22,-3.872451157939272e-05,4.90767837421632e-22,7.171390749602734e-22,-1.5865202819782196e-22,-3.872451157939272e-05,4.90767837421632e-22
18.8,-2.6095001353642233e-20,-5.6032266565998886e-21,0.20034126156303794,-7.628623080925619e-21,1.7544254457685704e-21,3.6714276615550456e-22,-2.6437318029067468e-05,-5.401872000784849e-22,0.0,0.0,0.2,0.0,8.764641909570813e-22,1.9494741683293744e-22,-2.6435800342782526e-05,-9.939939031129106e-22,7.16184235823135e-22,-1.5845004529000592e-22,-3.866473026239258e-05,4.88746352670154e-22,7.16184235823135e-22,-1.5845004529000592e-22,-3.866473026239258e-05,4.88746352670154e-22
18.82,-2.6059947996647348e-20,-5.5958906433879754e-21,0.20034073362481716,-7.63938430602439e-21,1.7526678497442507e-21,3.668006605956546e-22,-2.6396911039523863e-05,-5.3806125493855255e-22,0.0,0.0,0.2,0.0,8.752969997391926e-22,1.9469914916836035e-22,-2.6394987787439895e-05,-9.898917403096752e-22,7.152304901264279e-22,-1.5824825742671766e-22,-3.860503823782058e-05,4.867293210748277e-22,7.152304901264279e-22,-1.5824825742671766e-22,-3.860503823782058e-05,4.867293210748277e-22
18.84,-2.602492987201474e-20,-5.588561492557599e-21,0.20034020649366416,-7.650103103464883e-21,1.750906231630456e-21,3.6645754151883226e-22,-2.6356557650608717e-05,-5.359398720246552e-22,0.0,0.0,0.2,0.0,8.74131146897115e-22,1.9445112190835871e-22,-2.63542362258548e-05,-9.857986214440684e-22,7.14277838055299e-22,-1.5804666496030352e-22,-3.8545435422092355e-05,4.847167363795436e-22,7.14277838055299e-22,-1.5804666496030352e-22,-3.8545435422092355e-05,4.847167363795436e-22
18.86,-2.5989947058766527e-20,-5.581239224048783e-21,0.2003396801685056,-7.66077956439213e-21,1.7491406624106342e-21,3.661134254407821e-22,-2.631625792832256e-05,-5.338230463623088e-22,0.0,0.0,0.2,0.0,8.729666326362955e-22,1.9420333547810263e-22,-2.6313545600379e-05,-9.817145337389773e-22,7.133262797776249e-22,-1.5784526823633478e-22,-3.848592173089218e-05,4.827085923018012e-22,7.133262797776249e-22,-1.5784526823633478e-22,-3.848592173089218e-05,4.827085923018012e-22
18.88,-2.5954999634520686e-20,-5.573923857474884e-21,0.20033915464826688,-7.671413779850613e-21,1.7473712122920023e-21,3.6576832869497015e-22,-2.6276011936092147e-05,-5.317107729241346e-22,0.0,0.0,0.2,0.0,8.718034571413722e-22,1.9395579029449724e-22,-2.6272915852882995e-05,-9.776394643650484e-22,7.123758154442787e-22,-1.5764406759366502e-22,-3.842649707920044e-05,4.80704882533413e-22,7.123758154442787e-22,-1.5764406759366502e-22,-3.842649707920044e-05,4.80704882533413e-22
18.900000000000002,-2.5920087675506413e-20,-5.566615412126194e-21,0.20033862993187218,-7.682005840783233e-21,1.745597950713663e-21,3.654222674345244e-22,-2.6235819734816243e-05,-5.296030466309691e-22,0.0,0.0,0.2,0.0,8.706416205765058e-22,1.937084867662941e-22,-2.6232346924662367e-05,-9.735734004406511e-22,7.114264451894009e-22,-1.5744306336452078e-22,-3.836716138115666e-05,4.787056007404872e-22,7.114264451894009e-22,-1.5744306336452078e-22,-3.836716138115666e-05,4.787056007404872e-22
18.92,-2.588521125657932e-20,-5.559313906973511e-21,0.20033810601824453,-7.692555838030291e-21,1.743820946354638e-21,3.650752576341548e-22,-2.6195681382908534e-05,-5.27499862352928e-22,0.0,0.0,0.2,0.0,8.694811230855076e-22,1.9346142529418293e-22,-2.6191838756575344e-05,-9.69516329034863e-22,7.104781691305038e-22,-1.5724225587457604e-22,-3.8307914550260695e-05,4.767107405648951e-22,7.104781691305038e-22,-1.5724225587457604e-22,-3.8307914550260695e-05,4.767107405648951e-22
18.94,-2.5850370451236482e-20,-5.55201936067167e-21,0.2003375829063058,-7.7030638623285e-21,1.7420402671418197e-21,3.6472731509205306e-22,-2.615559693634239e-05,-5.254012149104869e-22,0.0,0.0,0.2,0.0,8.68321964792333e-22,1.9321460627089696e-22,-2.615139128889573e-05,-9.654682371666154e-22,7.09530987368875e-22,-1.5704164544303792e-22,-3.824875649915761e-05,4.747202956238511e-22,7.09530987368875e-22,-1.5704164544303792e-22,-3.824875649915761e-05,4.747202956238511e-22
